e401k,inc,marr,male,age,fsize,nettfa,p401k,pira
0,46.431,0,1,26,1,30.499,0,0
1,37.812,1,1,29,4,-6.45,0,0
1,17.592,0,1,39,1,9.034,1,0
0,16.38,1,0,32,5,0.42,0,0
0,104.46,1,0,44,4,39.411,0,1
0,12.597,0,0,40,1,0,0,0
0,40.47,1,0,33,3,9.998,0,0
0,47.823,0,0,33,1,3.299,0,1
1,40.647,1,0,27,2,-4.933,1,0
1,49.134,1,0,41,5,22.899,1,0
0,31.848,1,0,39,4,-4.22,0,0
0,22.8,1,0,40,5,0.006,0,0
1,44.133,1,0,42,4,56.698,0,1
0,15.759,0,0,39,2,-5.265,0,0
0,23.892,1,0,43,6,-0.875,0,0
1,19.167,0,0,49,1,7.58,0,0
0,10.206,1,0,25,3,-1.011,0,0
1,18.24,0,0,41,3,41.6,1,0
1,50.304,1,0,44,3,0.314,0,0
1,63.63,0,1,53,1,58.11,1,1
0,12.138,0,0,31,2,-0.17,0,0
1,24.192,1,1,26,3,-2.76,1,0
0,11.82,0,0,30,3,0.1,0,0
1,41.292,1,0,45,5,-0.124,1,1
0,47.937,1,0,39,4,0.599,0,0
0,23.364,1,0,51,2,6,0,0
0,48.069,1,0,43,4,31.379,0,1
0,12.24,0,1,34,1,0.618,0,0
0,10.35,0,0,31,2,-0.1,0,0
0,21.399,0,1,32,1,0.2,0,0
1,24.486,1,0,37,5,3.41,1,0
0,16.452,1,0,33,1,6.03,0,0
0,43.233,1,0,35,4,-0.7,0,0
0,55.374,1,0,35,3,1.3,0,1
1,43.179,0,1,45,1,64.954,1,1
0,26.319,1,0,35,3,-3.798,0,0
0,57.513,1,0,46,4,-0.37,0,0
1,25.56,0,0,59,1,21.589,1,0
1,51.798,1,0,42,4,1.299,1,0
0,25.245,0,1,43,1,0,0,0
0,29.232,0,0,39,1,3.3,0,1
0,12.294,1,0,63,2,39.499,0,1
0,11.352,0,0,28,1,0.025,0,0
0,19.44,0,0,57,5,-1.8,0,0
0,17.238,0,0,31,3,-2.905,0,0
0,16.845,0,0,62,1,11.675,0,1
0,39.948,1,0,30,3,-9.362,0,0
1,29.013,0,0,49,3,5.269,0,0
0,61.83,1,0,45,3,-8.7,0,0
0,47.124,0,1,30,1,0.75,0,0
0,21.3,1,0,28,3,-2.21,0,0
1,37.986,1,0,48,3,14.1,1,0
0,47.184,1,0,40,3,-1.301,0,0
0,56.529,1,0,37,2,-11.7,0,0
1,44.661,1,0,34,5,10.733,1,0
0,34.443,1,0,30,4,-1.49,0,0
0,17.874,0,1,49,2,0.6,0,0
0,27.6,0,0,55,3,18.999,0,0
0,19.176,1,0,61,4,0,0,0
0,34.704,1,0,27,5,0.95,0,0
1,40.329,1,0,52,2,6,1,0
1,67.5,1,0,40,5,9.199,0,0
0,10.2,0,1,28,1,0.05,0,0
0,38.76,1,0,40,5,-2.61,0,0
1,44.76,1,0,42,3,4.2,1,0
0,36.489,1,0,42,3,104.5,0,0
1,83.61,1,0,52,4,49.5,1,0
1,20.025,0,0,29,2,8.55,1,0
0,56.133,1,0,43,4,-3.175,0,0
0,25.758,1,0,44,3,0.345,0,0
0,40.389,1,0,30,5,-2,0,0
0,10.2,0,1,30,1,0,0,0
1,35.136,1,0,36,4,53.539,1,0
1,50.367,1,0,29,4,4.42,1,0
0,31.221,0,0,41,2,-3.67,0,0
0,12.114,0,1,25,1,7.3,0,1
1,14.076,1,0,35,4,-1.645,1,0
0,65.82,1,0,43,2,37.279,0,1
0,10.185,1,0,36,5,-4.925,0,0
0,13.824,0,0,36,1,-7.6,0,0
0,29.076,1,0,42,3,-3.05,0,0
0,40.467,0,1,41,2,-9.72,0,0
1,39.396,0,0,29,1,16.201,1,0
1,33.615,0,0,40,4,-0.851,0,0
0,54.192,1,0,61,2,26,0,1
0,25.815,0,1,26,1,-0.5,0,0
1,39.027,1,1,33,3,0.836,1,0
0,20.928,0,1,41,1,0,0,0
1,14.643,0,1,30,1,9.298,0,0
1,69,1,0,43,2,79.7,1,0
0,21.702,0,0,35,2,18.899,0,0
1,29.25,1,0,45,4,4,1,0
0,25.548,0,0,63,4,1.4,0,0
0,33.75,1,0,50,2,5.5,0,0
1,31.221,0,0,30,1,42.817,1,1
0,40.854,1,0,59,2,25.618,0,1
0,48,0,1,41,1,0,0,0
0,16.5,1,0,51,5,0,0,0
0,38.205,1,0,40,6,-1.3,0,0
0,40.83,1,0,27,3,-4.39,0,0
0,49.656,1,0,48,3,-5.25,0,0
1,60.741,1,0,53,3,24.5,1,0
0,55.218,1,1,53,2,20.3,0,1
1,29.637,1,0,31,3,-0.31,1,0
0,11.733,1,0,25,2,0.049,0,0
1,36.243,1,0,38,6,30.626,1,1
1,66.24,1,0,62,2,161,1,1
0,83.301,1,0,61,2,88.9,0,1
1,28.845,1,1,42,2,-3.75,0,0
1,63.894,1,0,43,2,0.5,1,1
0,45.78,1,1,32,3,-1.25,0,0
1,56.802,1,0,44,4,129.011,1,1
0,14.85,0,0,29,2,14.5,0,0
0,30.3,1,0,27,4,4,0,1
1,38.64,0,1,34,1,0,0,0
0,40.827,1,0,53,4,158.206,0,1
0,31.089,1,0,27,4,0,0,0
0,16.386,1,1,31,3,-1.2,0,0
1,95.58,1,0,46,2,25.8,1,1
0,30.021,1,0,39,4,-20.509,0,0
1,36.156,0,1,44,1,4.8,1,0
1,52.572,1,1,35,2,28.9,1,1
1,30.6,1,0,49,5,1.214,1,0
0,15.003,0,0,37,1,0.465,0,0
0,38.34,1,0,37,5,2.51,0,1
0,13.506,0,0,25,2,-0.8,0,0
0,41.757,1,0,34,4,10.055,0,1
1,31.623,0,0,33,1,9.5,1,1
0,33.36,0,0,25,7,20,0,0
0,26.985,1,0,42,4,3.199,0,0
1,59.469,1,0,38,3,-2.9,0,0
1,48.78,1,0,40,2,-14.7,0,0
1,89.451,1,0,37,3,7.526,1,0
0,15.645,0,1,36,1,3.399,0,1
0,30.6,1,1,38,1,0,0,0
0,54.6,0,0,52,4,49.7,0,1
1,34.701,0,1,48,2,30.725,1,1
1,45.27,1,0,53,2,150.499,1,1
0,10.2,0,0,44,3,0,0,0
0,17.952,0,0,42,3,-8.3,0,0
0,19.209,0,0,40,2,-0.65,0,0
1,45.702,1,0,48,4,45.418,1,1
1,58.689,1,0,32,5,2.075,0,1
1,57,1,0,37,3,100.8,0,1
0,59.172,1,0,33,5,-11.65,0,1
1,156.036,1,0,53,3,114,1,1
1,57.603,0,1,54,1,36.8,1,0
1,50.157,1,0,46,3,-1.26,1,0
1,107.823,1,0,46,4,15.474,1,1
0,24.795,1,0,38,3,0,0,0
1,72.6,1,0,47,2,42.939,1,1
1,35.7,1,0,33,6,-1.4,0,0
0,76.05,1,0,33,4,7,0,0
0,102.744,1,0,62,3,170,0,1
0,15.141,1,0,47,2,-9.6,0,0
1,31.416,1,0,37,5,7.485,1,0
0,26.55,1,0,37,2,60.015,0,0
1,19.539,0,0,54,1,-1.1,0,0
1,31.83,0,0,32,1,1.9,0,1
1,100.002,0,1,50,1,10.799,1,0
1,45.87,1,0,38,2,5.581,1,0
1,75.045,1,0,32,4,15.799,1,0
1,74.556,1,0,35,2,38.355,1,1
0,69.12,1,0,40,7,0,0,0
1,70.692,1,0,38,3,4.1,0,0
1,103.08,1,0,43,3,132.1,1,0
0,51.489,1,0,58,2,-5,0,0
1,45.6,1,0,48,3,8.884,1,0
0,77.628,1,0,35,2,7.492,0,0
1,40.488,1,0,38,4,-4.27,1,0
0,24.654,0,1,54,2,0.8,0,0
1,20.964,0,0,30,4,2.182,1,0
0,41.04,0,1,41,1,0,0,0
0,30.417,1,1,42,4,7.36,0,1
0,23.988,0,0,40,2,1.003,0,0
0,29.661,0,0,27,1,1.77,0,1
1,43.425,1,1,33,5,30.2,1,0
0,17.814,1,0,42,3,-0.734,0,0
0,34.542,1,0,55,4,12,0,0
1,31.176,0,0,49,1,-6.19,0,0
0,10.08,0,1,29,2,0,0,0
0,21.945,0,0,39,1,6,0,0
1,80.109,1,0,30,2,-0.251,0,0
1,103.05,1,1,42,4,94,1,0
0,55.683,1,0,27,2,14.851,0,0
1,27.015,0,0,31,1,-1.951,1,0
0,35.847,0,1,51,1,24.3,0,1
0,53.562,0,1,34,1,13.493,0,0
1,61.377,1,0,39,5,8.4,1,0
1,72.15,1,0,58,2,-87.501,0,0
0,24.84,1,0,32,3,0.392,0,0
0,24.615,1,0,40,4,-11.4,0,0
0,10.8,0,1,54,1,0,0,0
0,21.372,1,0,64,3,5.599,0,0
0,27.657,1,0,27,2,-3.725,0,0
1,27.684,0,1,38,3,2.075,0,0
0,52.008,1,0,53,2,2.999,0,0
0,12.636,1,0,36,7,-0.15,0,0
1,46.008,1,1,51,5,-2.2,1,1
1,36.375,0,0,54,1,27.5,1,0
1,26.877,0,1,30,1,5.25,1,0
1,15.159,0,0,28,2,1.183,1,1
1,58.5,1,0,52,3,100.7,1,1
0,91.5,0,0,30,1,23.8,0,0
1,50.979,1,0,39,4,62.6,0,1
0,11.865,1,0,25,5,0,0,0
0,25.878,1,0,30,3,0.052,0,0
0,15.708,1,0,28,2,0,0,0
0,22.434,0,0,53,2,66,0,1
1,43.23,0,1,26,1,8.7,1,0
0,45.09,1,0,28,2,-4.3,0,0
0,17.244,1,0,35,6,0,0,0
0,31.752,1,1,36,5,-2.425,0,0
0,31.179,1,1,41,4,18,0,1
0,30.84,1,1,44,3,-0.5,0,1
0,32.964,1,0,37,4,-1.7,0,0
1,32.64,1,0,60,2,1,0,0
1,44.922,1,0,46,2,0,1,0
1,43.599,1,0,38,4,26.918,1,0
1,31.017,0,0,61,1,73.999,1,1
1,25.26,0,0,27,1,3.842,1,0
1,52.404,1,0,32,4,6.25,1,1
0,32.295,1,0,31,4,0.652,0,0
0,26.952,1,0,36,4,-1.05,0,0
0,27.606,1,0,25,3,-6.95,0,0
0,42.33,1,0,31,4,8.599,0,0
0,17.1,0,0,33,3,-1.25,0,0
0,28.605,1,1,46,2,-2.9,0,0
0,28.8,0,0,27,1,-9.5,0,0
0,41.856,1,0,25,3,7,0,0
0,53.151,1,0,37,4,-0.307,0,1
0,36.06,1,0,51,3,0.9,0,0
0,50.037,1,0,42,4,2.13,0,0
1,69.786,0,1,51,3,50,1,1
0,73.71,1,0,43,2,131.35,0,1
1,27.462,1,0,29,5,0.481,1,0
1,15.363,0,0,28,3,0.829,1,0
0,16.815,0,1,35,1,-0.3,0,0
0,47.04,1,0,60,4,41.649,0,0
0,12,0,0,29,2,-2,0,0
0,23.394,0,1,56,2,-4.888,0,0
1,39.882,1,0,32,5,131.844,1,1
0,10.2,0,0,28,2,0,0,0
1,39.9,0,1,42,2,17.5,1,0
0,22.848,0,1,52,1,0.3,0,0
0,34.164,1,0,50,4,3.3,0,1
1,63.24,1,0,46,2,4.15,1,1
1,85.2,1,0,60,2,53,0,1
1,25.95,0,0,51,4,16.571,1,1
1,108.42,1,1,55,3,47.958,1,1
1,41.439,0,1,37,1,28.361,1,0
0,106.62,1,1,47,2,134.584,0,1
0,36.93,0,1,46,1,3.2,0,0
0,28.56,0,0,27,1,-4.5,0,0
0,85.065,1,0,46,4,-1.025,0,0
1,42.06,0,1,38,1,0.3,0,0
0,25.626,1,0,38,4,0,0,0
0,28.53,1,0,28,3,-8.388,0,1
1,23.259,1,0,39,4,-1.907,1,0
0,22.5,0,1,44,1,20,0,0
0,16.86,0,1,27,1,2.924,0,0
0,50.634,1,1,40,3,4.1,0,1
0,24.174,0,1,44,1,-3.4,0,0
0,13.32,0,1,26,1,4.55,0,0
0,25.803,1,0,31,5,-0.1,0,0
0,32.082,0,1,31,1,-1.4,0,0
1,44.292,1,0,51,8,1.905,1,0
1,36.03,0,1,29,1,2.6,0,0
0,16.284,0,0,49,1,1.5,0,0
0,16.269,1,0,50,5,1.3,0,0
0,18.15,1,1,25,5,0,0,0
0,36.798,1,0,64,2,0.4,0,0
0,47.154,1,0,31,3,10.7,0,0
1,73.086,1,0,48,3,260.872,1,1
1,32.739,0,0,33,3,4.847,1,0
0,10.803,0,1,30,1,0.02,0,0
0,21.813,1,0,25,4,-2.71,0,0
0,29.772,1,0,30,4,0.2,0,0
1,24.54,1,0,50,4,24.21,1,0
0,30.429,1,0,62,2,13.239,0,0
0,37.533,1,0,34,2,5,0,0
0,39.882,1,0,29,4,-3.001,0,0
0,33.228,1,0,62,2,0,0,0
0,36.648,1,0,51,3,-0.775,0,0
1,59.7,1,0,39,3,20,0,0
0,36.3,0,1,29,1,9.499,0,0
1,37.833,1,0,49,3,-0.758,1,0
0,37.236,1,0,25,3,0.13,0,1
0,25.254,1,0,45,6,7.798,0,0
0,97.752,1,0,35,3,30.999,0,1
1,89.964,1,0,51,3,77,1,1
1,24.546,0,0,42,2,18.5,1,0
1,30.264,0,0,25,1,29.759,1,0
1,41.724,1,0,32,2,-1.565,1,0
0,49.356,1,0,41,4,3.3,0,1
0,16.578,0,1,49,1,0,0,0
0,17.136,1,0,36,3,-4,0,0
0,42.759,1,0,50,4,17.565,0,1
1,16.092,0,1,37,4,-0.655,0,0
1,69.87,1,0,50,4,37.699,1,1
0,22.2,0,0,50,1,2.399,0,0
1,64.137,1,1,28,4,2.08,1,0
0,36.84,1,0,42,4,0.318,0,0
0,22.08,0,0,26,3,0,0,0
0,14.676,1,0,57,2,1.351,0,1
0,28.65,1,0,40,4,15,0,1
0,24.993,0,1,33,1,0,0,0
1,50.619,0,1,37,1,12.5,0,1
0,55.074,1,1,46,6,37.24,0,0
0,60.36,1,0,40,3,91.999,0,1
1,63.885,1,0,37,4,13.485,1,0
0,23.883,0,0,47,3,2.499,0,0
0,23.004,1,0,59,4,0.1,0,0
0,23.4,0,0,33,3,-0.44,0,0
0,26.055,1,0,63,2,30.1,0,1
1,44.4,0,1,47,3,24.4,1,0
0,33.726,1,0,46,4,-11.501,0,0
0,16.14,1,0,39,5,-0.31,0,0
0,103.449,1,0,61,2,12.434,0,1
1,51.732,1,0,50,4,18.175,1,1
0,12.471,0,1,41,1,0,0,0
0,15.432,0,1,41,1,2.2,0,0
0,52.29,1,0,36,4,18.85,0,1
1,28.425,0,1,39,1,0.4,0,0
0,34.2,0,1,27,1,5.009,0,0
0,11.856,0,1,46,1,6.807,0,0
1,30.897,0,0,28,2,-8.69,1,0
0,79.023,1,0,49,4,87.996,0,1
0,27.225,0,1,31,1,0,0,0
1,26.925,0,0,48,4,19.949,0,1
1,21.63,0,0,35,1,2.999,1,0
1,46.2,0,1,34,1,16.05,1,1
1,65.262,1,0,42,4,39.65,1,1
0,48.288,0,1,28,1,3.3,0,0
1,53.55,1,0,30,2,81.27,1,0
1,34.29,1,0,48,2,131.408,1,1
1,39.915,0,1,35,1,-1.034,1,0
0,49.434,1,0,31,2,-0.2,0,0
0,22.698,0,0,34,3,-2.3,0,0
0,20.28,1,1,36,5,-0.7,0,0
0,24.309,1,0,26,3,0.1,0,0
0,24,0,0,32,3,-0.98,0,0
0,116.262,1,0,42,4,3.2,0,0
0,23.85,0,1,57,1,6.799,0,1
1,48.162,1,0,28,3,-4.15,0,0
0,22.551,1,0,60,5,0.008,0,0
1,61.866,1,0,49,5,0.44,0,0
0,20.94,1,0,40,7,0.09,0,0
0,80.439,1,0,41,2,-31.845,0,0
0,18.573,1,0,34,5,-0.98,0,0
0,51.15,0,1,47,1,26.5,0,1
1,52.503,1,0,44,4,3.7,1,0
1,64.044,0,1,40,2,2.427,1,0
1,32.865,1,0,37,3,24.1,1,1
1,36.87,1,0,44,4,-5.975,0,0
0,48.9,1,1,27,3,-2.45,0,0
1,39.996,1,0,32,5,6.05,1,1
1,55.779,0,1,46,1,23.167,1,0
1,53.598,1,1,28,2,-0.069,1,0
0,52.806,1,0,61,3,69.87,0,1
0,17.7,0,1,30,1,-2.06,0,0
0,18.09,0,1,26,1,3.35,0,0
0,56.994,1,0,40,3,1,0,0
1,61.158,1,0,50,2,295.136,1,1
1,15.318,1,0,50,4,0.249,0,0
1,44.778,0,0,53,1,65.5,1,0
1,47.7,1,0,59,6,12,0,0
0,38.721,1,0,49,2,47.359,0,0
1,21.75,0,0,51,2,14.6,1,0
0,84.6,1,0,50,7,8.1,0,0
0,20.418,0,1,26,1,0.07,0,0
0,33.855,1,0,38,4,-4.24,0,0
0,43.875,0,0,34,3,12.2,0,0
1,51.234,1,0,50,2,4.999,0,1
0,59.544,1,0,31,4,-0.35,0,0
0,55.419,1,0,38,5,31.402,0,1
0,29.946,1,0,37,4,0.15,0,0
0,11.898,0,0,49,2,0,0,0
0,69.693,1,1,41,4,52.9,0,1
0,12.24,0,0,50,2,-3.5,0,0
0,10.992,0,0,49,2,0.269,0,0
0,31.44,1,0,28,4,-9.84,0,0
0,20.229,1,0,31,4,-3,0,0
0,23.49,0,0,43,1,0.31,0,0
1,18.744,0,1,35,1,-0.5,1,0
0,30.96,1,0,56,3,0,0,0
0,17.919,1,0,26,4,-9.5,0,0
1,75.603,1,0,35,4,5.518,0,0
1,28.539,1,0,45,3,1.953,1,0
0,29.898,1,0,43,4,3.172,0,1
1,73.614,1,0,60,2,90.762,1,0
0,34.488,1,1,36,5,1.14,0,0
0,11.7,0,1,33,1,-0.157,0,0
1,44.838,1,1,47,3,0.828,1,0
0,49.788,1,0,62,2,207.75,0,1
1,43.05,1,0,37,5,6.999,1,0
0,38.538,1,0,41,4,1.059,0,0
0,12.555,0,1,57,1,8,0,0
0,10.947,1,0,64,2,-4.2,0,0
0,17.616,0,0,45,1,-2.48,0,0
0,15.144,0,0,46,3,-3.25,0,0
1,14.532,1,1,26,3,2.6,1,0
1,16.392,1,0,39,4,-1.55,0,0
0,34.089,1,0,58,4,17.139,0,0
1,19.302,0,1,36,1,-0.377,1,0
1,30.294,0,0,56,6,-0.3,1,0
0,20.91,1,0,53,5,-0.8,0,0
1,17.244,1,0,42,3,1.05,1,0
1,55.908,1,0,30,2,8.1,1,0
1,21.921,1,0,27,4,-5.55,1,0
0,12.291,0,0,34,1,0.025,0,0
0,12.642,0,0,64,2,0.9,0,0
0,47.292,0,1,47,1,58.5,0,0
0,40.77,1,0,61,2,0,0,0
0,10.542,1,0,47,2,-57.2,0,0
1,21.273,0,1,44,1,-1.251,0,0
1,30.654,1,0,41,3,-0.001,0,0
1,15,1,0,47,6,0.4,1,0
1,33.573,1,0,54,2,-0.531,0,0
0,18.942,0,0,37,4,0,0,0
1,68.76,1,0,54,5,25.7,1,0
0,29.82,1,0,51,2,14.4,0,0
0,31.512,0,1,54,2,100,0,1
0,104.919,1,1,64,2,-3.404,0,1
1,34.488,1,0,45,4,61.788,1,0
0,41.805,1,0,38,4,16.075,0,0
0,36.693,1,0,30,4,7.049,0,0
0,48.111,1,0,30,3,11.999,0,0
0,13.74,0,0,38,3,7.3,0,0
0,30.6,0,1,26,1,0,0,0
0,37.83,1,0,52,2,-0.112,0,0
1,155.415,1,0,44,3,-283.356,1,1
0,20.418,1,1,31,4,-0.959,0,0
0,23.1,0,0,44,1,-0.775,0,0
0,126.75,1,0,40,3,22.474,0,1
0,22.692,0,0,44,1,0.199,0,0
0,31.692,1,1,62,2,13.828,0,1
0,18.6,1,0,63,2,1.488,0,0
0,32.634,0,0,52,5,61.01,0,0
0,12.003,0,0,37,1,0.059,0,0
1,93.12,1,0,32,3,-1.6,1,0
0,21.96,0,1,33,1,0,0,0
0,14.292,0,0,57,1,0.173,0,0
0,12.264,0,0,32,2,0,0,0
0,17.616,0,0,64,1,6.65,0,1
0,47.802,1,0,47,6,2.5,0,0
0,12.24,1,1,40,4,0,0,0
1,79.92,1,1,43,4,49.85,0,1
0,93.612,1,0,41,5,-3.2,0,0
0,15.834,1,1,32,5,0,0,0
0,22.872,1,1,53,6,9.885,0,0
1,50.94,1,0,54,3,-25,0,0
0,38.4,1,0,40,4,6.5,0,0
1,42.771,0,1,29,1,5.48,1,0
0,25.248,0,1,59,2,84.4,0,1
0,32.703,0,0,41,1,-3.775,0,0
1,36.492,1,0,26,4,4.7,1,1
1,30.846,0,0,48,1,-2.765,1,0
1,20.46,1,0,30,2,8.099,1,0
0,29.82,1,0,30,4,-5.77,0,0
0,118.599,1,0,36,4,-5.989,0,0
1,44.43,1,0,38,6,0.869,1,0
0,19.416,0,0,38,2,4.5,0,0
1,54.33,0,0,43,2,80,1,1
0,39.78,1,1,32,3,1,0,0
1,47.658,1,0,36,3,-7.575,1,1
0,33.219,1,0,58,4,7.6,0,0
0,50.397,1,0,45,2,-4.751,0,0
0,48.45,1,0,52,4,0.095,0,0
1,76.899,1,0,54,2,361.99,1,1
0,22.473,0,0,43,1,-1.751,0,0
0,60.81,1,0,31,4,3,0,0
0,33.651,0,1,26,1,16.999,0,0
1,49.272,1,0,54,2,67.1,1,1
1,28.131,0,0,38,3,4.339,0,0
0,26.424,1,0,64,3,-0.5,0,0
0,40.392,1,0,36,6,2.7,0,1
0,21.012,0,1,35,1,0.8,0,0
0,17.52,1,0,27,4,1,0,0
0,39.219,1,0,52,2,0.11,0,0
1,40.557,1,0,42,4,-7.119,0,0
1,24.237,0,0,42,1,3.71,1,0
0,29.235,1,0,51,2,-0.494,0,0
0,38.52,1,0,34,2,-7.8,0,0
0,26.01,1,0,57,4,11,0,1
1,18.882,0,1,35,1,3.67,0,1
0,42.375,1,0,57,2,1.513,0,0
1,47.586,1,0,53,3,5.06,1,0
0,42.876,0,1,63,1,931,0,1
1,51.711,1,0,30,2,1.009,1,0
1,20.445,0,1,34,1,1.283,1,0
0,64.821,1,0,34,3,-16.7,0,0
0,16.875,1,1,40,4,10.3,0,0
0,18,0,0,37,1,-6.65,0,0
1,60.15,1,0,32,4,-2,1,0
0,54,0,1,27,1,1,0,0
1,46.383,1,0,29,2,1.55,0,0
1,100.563,1,0,33,3,35.914,1,1
1,122.802,1,1,30,2,33.185,1,1
0,53.01,0,0,35,2,22.1,0,1
1,21.96,0,0,43,1,4.5,0,0
1,47.79,1,0,28,3,2,0,0
0,44.169,1,0,30,2,3.025,0,0
0,59.331,1,0,27,2,-9.4,0,0
0,34.737,1,0,61,2,144.749,0,0
0,55.281,1,0,43,4,11.5,0,0
1,41.334,0,0,38,1,43.036,1,1
0,21.24,0,0,47,1,1.792,0,0
1,24.18,0,1,61,2,15.999,1,0
1,29.97,1,0,28,2,21.1,0,1
0,39.15,0,1,54,1,12.499,0,0
1,15.444,0,0,43,7,-3.07,0,0
1,85.839,0,1,52,2,4.25,0,0
0,106.086,1,0,44,4,-5.9,0,1
0,11.997,0,0,33,2,0.257,0,0
1,23.541,0,0,43,1,-1.3,1,0
0,22.683,0,0,25,1,0,0,0
0,77.124,0,1,38,1,11.7,0,1
0,48.135,0,0,44,1,-11,0,0
0,73.65,1,0,48,4,2,0,0
1,62.112,1,0,42,7,3,1,0
0,25.38,0,0,54,2,0.2,0,0
0,62.61,1,1,39,3,7.997,0,1
1,61.92,1,0,36,4,29.857,1,1
1,21.753,1,1,36,6,0.976,1,0
0,19.215,0,1,29,1,0.3,0,0
0,14.85,0,1,37,1,-1.1,0,0
1,36.75,0,1,30,1,17.42,1,0
1,44.898,0,0,42,2,31.5,1,1
1,75.477,1,0,56,2,14.362,1,0
0,46.008,1,0,30,4,2,0,0
0,76.65,1,0,29,2,1.01,0,0
1,36.417,1,0,37,5,50.3,1,1
0,50.4,1,0,34,5,-11.3,0,0
0,53.976,1,1,32,3,-3.1,0,0
1,45.963,1,0,27,2,58.249,1,0
0,29.172,1,0,32,5,-2.1,0,0
1,48.9,1,0,35,3,13.09,1,0
1,23.64,0,0,52,2,-1.052,1,0
1,31.05,0,0,26,1,20.7,1,0
1,40.26,0,0,32,1,83,1,0
1,57.9,0,0,28,1,-12.8,0,0
0,39.165,1,0,51,3,13.449,0,1
0,31.944,0,0,49,2,-6,0,0
1,38.304,0,0,54,1,-1.42,1,0
0,16.728,0,0,50,1,0,0,0
1,78.243,1,0,52,4,-3.23,1,0
0,10.59,0,0,55,3,-0.98,0,0
0,21.081,0,1,41,1,-10,0,0
0,31.506,1,0,48,5,-3.9,0,0
1,31.224,0,1,35,1,2.3,1,0
0,33.906,1,0,28,2,0.3,0,0
0,30.174,0,1,64,1,0,0,0
0,24.606,1,0,33,2,-2.9,0,0
1,24.21,1,0,38,6,-0.975,0,0
0,50.544,0,0,52,2,54.253,0,1
1,44.352,1,0,30,4,4.7,0,1
0,25.164,1,0,38,6,-1.9,0,0
1,52.17,0,0,44,1,4.9,1,0
0,20.028,0,1,31,1,0,0,0
1,35.535,1,0,33,2,1.5,0,0
0,37.74,1,0,44,3,-5.427,0,0
1,72.129,1,0,56,4,-14.8,0,0
0,38.241,0,0,40,1,55.568,0,0
1,32.226,0,0,34,3,6.299,1,0
0,34.263,1,0,32,3,-7.29,0,0
1,36.93,0,0,39,3,35.4,1,0
0,20.418,1,0,48,2,0.199,0,0
0,10.056,1,0,34,7,0,0,0
0,30.513,1,0,61,2,0.65,0,0
0,45.729,1,0,49,4,47.348,0,1
0,22.974,1,0,62,2,25.437,0,0
0,20.142,0,0,37,1,7.322,0,0
0,28.254,1,1,25,3,-0.495,0,0
0,20.004,0,0,25,1,3.3,0,0
0,25.437,0,0,30,1,-0.062,0,0
0,21.216,0,1,39,1,0,0,0
0,34.68,0,1,34,1,0,0,0
0,11.82,0,0,57,2,11.422,0,0
0,52.182,1,0,44,5,59.549,0,0
0,21.396,1,0,49,6,77.098,0,0
0,36.051,1,0,33,5,-2.482,0,0
0,99.345,0,1,39,1,38,0,1
0,16.524,0,0,62,4,10.749,0,0
0,31.338,1,0,31,4,1,0,0
0,46.71,1,0,36,5,62.535,0,1
0,31.896,1,0,41,5,-3.888,0,0
0,20.1,0,1,37,1,0.153,0,0
0,10.422,1,0,59,6,0,0,0
1,20.562,0,1,36,1,9.5,1,1
0,27.093,1,0,30,4,-1.607,0,0
1,10.149,0,1,48,1,49.099,0,1
1,91.992,1,0,52,8,20.1,1,0
0,54.852,1,0,41,5,5,0,0
0,52.77,1,0,54,5,93.521,0,1
0,42.75,1,0,31,2,34.45,0,0
0,15.33,0,0,26,1,-0.35,0,0
0,44.748,1,0,29,2,38.149,0,0
0,30.663,0,0,47,2,-8.252,0,0
1,46.11,1,0,39,4,21.275,1,1
0,21.996,0,0,47,2,39,0,1
1,159.096,1,0,41,4,79.098,1,1
1,42.546,1,1,38,4,-9,0,0
0,62.745,1,1,40,7,0.5,0,0
1,64.2,0,0,44,1,99,0,1
1,16.32,0,0,53,2,2.006,1,0
1,29.427,0,0,29,4,-3.395,0,0
0,51.372,1,0,35,3,31.7,0,1
1,111.282,1,0,53,4,215.6,1,1
0,52.065,1,0,44,5,24.5,0,0
0,31.536,1,0,31,4,-0.595,0,0
1,63.813,1,0,43,2,59.348,1,1
1,45.822,1,0,38,5,-19.9,1,1
0,53.337,1,0,29,2,5.8,0,0
1,57.834,1,0,30,2,0.765,1,0
0,12.024,0,0,56,2,-18.5,0,0
0,12.588,0,0,41,2,2,0,0
1,74.688,1,0,55,4,51.011,1,1
0,58.446,1,1,27,2,-3.9,0,0
1,21.933,0,1,33,1,2.4,1,0
1,35.607,1,0,32,6,0.25,0,0
0,66.45,1,0,48,2,73,0,1
0,13.773,0,1,39,1,-4,0,0
0,16.59,0,0,52,2,-1.551,0,0
0,30.54,1,0,38,4,-1,0,0
0,38.196,1,0,31,2,20.399,0,0
1,54.816,1,0,40,4,36.725,1,1
1,61.194,1,0,54,4,93.28,0,1
1,42.27,1,0,52,4,51.315,1,0
0,15.513,1,0,44,4,-14.8,0,0
0,35.157,1,0,40,4,5.849,0,0
0,11.736,0,0,58,3,-3.861,0,0
0,20.7,0,1,52,1,4.701,0,0
0,34.248,0,0,55,2,47.199,0,0
0,10.848,0,0,47,5,0.876,0,0
0,76.077,1,0,55,3,43.399,0,1
