ID,Year,State,MinAF,AvgAF,MaxAF,CommitAF,CommitAvgAF,CommitMaxAF,TotalPrice,InfAdjPrice,InfAdjPriceAF,InfAdjCommitPriceAF,Sale,Lease,Exchange,LeaseDuration,AgtoAg,AgtoUrban,AgtoEnivo,UrbantoAg,UrbantoUrban,UrbantoEnviro,EnvirotoAg,EnvirotoUrban,EnvirotoEnviro
MT33,2006,MT,457.5,457.5,457.5,3532.69,3532.69,3532.69,62631.75,"35,292.49",77.14,10,0,1,,10,0,0,1,0,0,0,0,0,0
ID7,1989,ID,2000,2000,2000,40000,40000,40000,168500,154367.7,77.18387,3.859193,1,0,0,,0,0,0,1,0,0,0,0,0
CA384,2002,CA,34100,34100,34100,34100,34100,34100,4202143,2653494,77.81506,77.81506,0,1,,1,0,0,1,0,0,0,0,0,0
MT43,2008,MT,399,399,399,1727.46,1727.46,1727.46,60009.6,31116.05,77.99,18.01,0,1,,5,0,0,1,0,0,0,0,0,0
CA558,2007,CA,33330,33330,33330,33330,33330,33330,4800573.7,2615689.83,78.48,78.48,0,1,,0,0,0,1,0,0,0,0,0,0
CA503,2006,CA,20827,20827,20827,20827,20827,20827,2800000,"1,577,777.78",78.89,78.89,0,1,,1,0,0,1,0,0,0,0,0,0
TX99,1997,TX,3000,3000,3000,5578.2313,5578.2313,5578.2313,336000,237816.8,79.27228,42.63302,0,1,,2,0,1,0,0,0,0,0,0,0
OR12,1996,OR,79,79,79,1580,1580,1580,8800,6371.447,80.65123,4.032562,1,0,0,,0,0,1,0,0,0,0,0,0
ID29,1992,ID,500,500,500,10000,10000,10000,50000,40484.68,80.96935,4.048468,1,0,0,,1,0,0,0,0,0,0,0,0
CA137,1992,CA,688,688,688,688,688,688,68800,55706.91,80.96935,80.96935,0,1,,1,1,0,0,0,0,0,0,0,0
CA129,1992,CA,17143,17143,17143,17143,17143,17143,1714300,1388058,80.96935,80.96935,0,1,,1,0,1,0,0,0,0,0,0,0
CA130,1992,CA,22857,22857,22857,22857,22857,22857,2285700,1850716,80.96935,80.96935,0,1,,1,0,1,0,0,0,0,0,0,0
CO2005,2007,CO,3500,3500,3500,3500,3500,3500,525000,283760.83,81.07,81.07,0,1,,1,0,1,0,0,0,0,0,0,0
CA511,2007,CA,500,500,500,500,500,500,75000,"40,865.27",81.73,81.73,0,1,,1,0,1,0,0,0,0,0,0,0
UT82,2007,UT,1900,1900,1900,8226,8226,8226,285000,155288.02,81.73,18.88,0,1,,5,0,0,1,0,0,0,0,0,0
CA552,2007,CA,15000,15000,15000,15000,15000,15000,2250000,1225958.08,81.73,81.73,0,1,,1,0,0,1,0,0,0,0,0,0
CA553,2007,CA,10000,10000,10000,10000,10000,10000,1500000,817305.39,81.73,81.73,0,1,,1,0,0,1,0,0,0,0,0,0
CA554,2007,CA,10000,10000,10000,10000,10000,10000,1500000,817305.39,81.73,81.73,0,1,,1,0,0,1,0,0,0,0,0,0
OR112,2007,OR,197.7,197.7,197.7,855.94,855.94,855.94,29655,16247.59,82.18,18.98,0,1,,5,0,0,1,0,0,0,0,0,0
CA454,2005,CA,34938,34938,34938,34938,34938,34938,4941940,2874574,82.276,82.276,0,1,,1,0,0,1,0,0,0,0,0,0
UT64,2003,UT,10000,10000,10000,10000,10000,10000,1340100,827366.1,82.7366,82.7366,0,1,,1,0,1,0,0,0,0,0,0,0
UT5,1987,UT,60,60,60,1200,1200,1200,5000,5000,83.33334,4.166667,1,0,0,,0,1,0,0,0,0,0,0,0
CA83,1991,CA,0,3750,7500,0,6972.7891,13945.578,375000,312775.3,83.40676,44.85656,0,1,,2,0,1,0,0,0,0,0,0,0
CA103,1991,CA,15000,15000,15000,15000,15000,15000,1500000,1251101,83.40676,83.40676,0,1,,0,0,1,0,0,0,0,0,0,0
CO992,1999,CO,100,100,100,2000,2000,2000,12600,8591.597,85.91597,4.295798,1,0,0,,0,0,1,0,0,0,0,0,0
NM116,2005,NM,6500,6500,6500,12086.168,12086.168,12086.168,975000,567127.5,87.25038,46.92368,0,1,,2,0,0,0,0,0,1,0,0,0
CA549,2007,CA,2000,2000,2000,2000,2000,2000,323000,174580.47,87.29,87.29,0,1,,1,1,0,0,0,0,0,0,0,0
CA514,2007,CA,999,999,999,999,999,999,162837,88012.88,88.1,88.1,0,1,,1,0,0,0,0,1,0,0,0,0
CA193,1994,CA,19357,19357,19357,19357,19357,19357,2226055,1706342,88.15115,88.15115,0,1,,1,0,0,0,0,1,0,0,0,0
CA301,1999,CA,1074,1074,1074,1074,1074,1074,139620,95203.07,88.64346,88.64346,0,1,,1,0,0,0,0,1,0,0,0,0
WA42,2005,WA,5310,5310,5310,106200,106200,106200,817316,475407.6,89.53062,4.476531,1,0,0,,0,0,1,0,0,0,0,0,0
CA43,1990,CA,18448,18448,18448,18448,18448,18448,1937040,1683609,91.26244,91.26244,0,1,,1,0,0,0,0,1,0,0,0,0
CA145,1992,CA,600,600,600,600,600,600,67800,54897.22,91.49536,91.49536,0,1,,1,1,0,0,0,0,0,0,0,0
CA540,2007,CA,412,412,412,412,412,412,69422,38035.42,92.32,92.32,0,1,,1,0,0,0,0,1,0,0,0,0
CA594,2008,CA,12195,12195,12195,12195,12195,12195,2134125,1141280.92,93.59,93.59,0,1,,1,1,0,0,0,0,0,0,0,0
CA20,1989,CA,325,325,325,325,325,325,33312.5,30518.55,93.90323,93.90323,0,1,,1,0,0,0,0,1,0,0,0,0
CA584,2008,CA,0,12500,25000,0,23242.63,41371.88,2218750,1180407.25,94.43,50.79,0,1,,2,0,0,0,0,1,0,0,0,0
CA412,2003,CA,0,40000,80000,0,40000,80000,6130000,3784609,94.61522,94.61522,0,1,,1,1,0,0,0,0,0,0,0,0
UT18,1990,UT,1380,1640,1900,27600,32800,38000,178760,155372.1,94.7391,4.736955,1,0,0,,0,1,0,0,0,0,0,0,0
CA41,1990,CA,9472,9472,9472,9472,9472,9472,1041920,905601.5,95.60827,95.60827,0,1,,1,0,0,0,0,1,0,0,0,0
CA42,1990,CA,17527,17527,17527,17527,17527,17527,1927970,1675726,95.60827,95.60827,0,1,,1,0,0,0,0,1,0,0,0,0
OR3,1994,OR,305,305,305,4298.6531,4298.6531,4298.6531,38125,29224.02,95.81647,6.798414,0,1,,25,1,0,0,0,0,0,0,0,0
CO1774,2005,CO,800,800,800,16000,16000,16000,132000,76780.34,95.97542,4.798771,1,0,0,,0,0,1,0,0,0,0,0,0
ID2,1988,ID,30000,30000,30000,30000,30000,30000,3000000,2880812,96.02705,96.02705,0,1,,0,0,0,1,0,0,0,0,0,0
CA582,2008,CA,3125,3125,3125,3125,3125,3125,564500,300322.21,96.1,96.1,0,1,,1,1,0,0,0,0,0,0,0,0
CA171,1993,CA,93000,93000,93000,172925.17,172925.17,172925.17,11532000,9065988,97.48374,52.42723,0,1,,2,0,1,0,0,0,0,0,0,0
CA551,2007,CA,11111,11111,11111,11111,11111,11111,1999980,1089729.62,98.08,98.08,0,1,,1,0,0,1,0,0,0,0,0,0
CA159,1993,CA,12694,12694,12694,12694,12694,12694,1586750,1247438,98.26989,98.26989,0,1,,0,0,1,0,0,0,0,0,0,0
CO1021,2000,CO,217,217,217,3058.386,3058.386,3058.386,32550,21473.17,98.95471,7.02108,0,1,,25,1,0,0,0,0,0,0,0,0
CA78,1991,CA,19807,19807,19807,19807,19807,19807,2376840,1982445,100.0881,100.0881,0,1,,1,0,0,0,0,1,0,0,0,0
MT11,2004,MT,170.28,170.28,170.28,3405.6,3405.6,3405.6,28378,17065.86,100.2223,5.011117,1,0,0,,0,0,1,0,0,0,0,0,0
UT36,1994,UT,74,74,74,74,74,74,9805,7515.844,101.5655,101.5655,0,1,,1,0,1,0,0,0,0,0,0,0
CO200,1991,CO,82,82,82,1640,1640,1640,10000,8340.676,101.7156,5.085778,1,0,0,,1,0,0,0,0,0,0,0,0
CA89,1991,CA,10781,10781,10781,10781,10781,10781,1320673,1101531,102.1733,102.1733,0,1,,1,0,0,0,0,1,0,0,0,0
CA91,1991,CA,21057,21057,21057,21057,21057,21057,2579483,2151463,102.1733,102.1733,0,1,,1,0,0,0,0,1,0,0,0,0
CA286,1999,CA,0,10000,20000,0,10000,20000,1500000,1022809,102.2809,102.2809,0,1,,1,0,0,1,0,0,0,0,0,0
CA277,1999,CA,13586,13586,13586,13586,13586,13586,2037900,1389588,102.2809,102.2809,0,1,,1,0,0,0,0,1,0,0,0,0
CA473,2005,CA,98516,98516,98516,98516,98516,98516,17465216,1.02E+07,103.1201,103.1201,0,1,,1,0,0,1,0,0,0,0,0,0
CA613,2008,CA,9064,9064,9064,9064,9064,9064,1812800,936217.2,103.29,103.29,0,1,,1,1,0,0,0,0,0,0,0,0
CA612,2008,CA,14631,14631,14631,14631,14631,14631,2926200,1511230,103.29,103.29,0,1,,1,0,1,0,0,0,0,0,0,0
CA120,1991,CA,129200,129200,129200,129200,129200,129200,16150000,1.35E+07,104.2584,104.2584,0,1,,0,0,1,0,0,0,0,0,0,0
CA73,1991,CA,0,5000,10000,0,5000,10000,625000,521292.2,104.2584,104.2584,0,1,,1,0,0,1,0,0,0,0,0,0
CA141,1992,CA,31000,31000,31000,31000,31000,31000,4030000,3263065,105.2602,105.2602,0,1,,1,1,0,0,0,0,0,0,0,0
OR46,2002,OR,422,422,422,8440,8440,8440,70685,44634.89,105.7699,5.288494,1,0,0,,0,0,1,0,0,0,0,0,0
TX332,2009,TX,11,11,11,11,11,11,2200,1164.927262,105.9024784,105.9024784,0,1,,1,0,1,0,0,0,0,0,0,0
CO1797,2006,CO,5440.04,5440.04,5440.04,5440.04,5440.04,5440.04,1060807.8,"597,756.78",106.25,106.25,0,1,,0,0,0,0,0,1,0,0,0,0
ID77,1999,ID,480,480,480,9600,9600,9600,74880,51058.63,106.3721,5.318607,1,0,0,,0,1,0,0,0,0,0,0,0
CA576,2008,CA,0,5300,10600,0,5300,10600,1060000,563935.4,106.4,106.4,0,1,,1,0,1,0,0,0,0,0,0,0
CA578,2008,CA,5614,5614,5614,5614,5614,5614,1122800,597435.92,106.42,106.42,0,1,,1,1,0,0,0,0,0,0,0,0
ID21,1990,ID,44673,44673,44673,44673,44673,44673,5488112,4770081,106.7777,106.7777,0,1,,1,1,0,0,0,0,0,0,0,0
ID60,1996,ID,6500,6500,6500,6500,6500,6500,975000,705927.4,108.6042,108.6042,0,1,,1,1,0,0,0,0,0,0,0,0
CA71,1990,CA,1400,1400,1400,14531.521,14531.521,14531.521,175980,152955.8,109.2542,10.5258,0,1,,15,0,1,0,0,0,0,0,0,0
CA163,1993,CA,0,50000,100000,0,92970.522,185941.04,6950000,5463806,109.2761,58.76923,0,1,,2,0,1,0,0,0,0,0,0,0
NM135,2007,NM,48200,48200,48200,89623.58,89623.58,89623.58,9640000,5281631.31,109.58,58.93,0,1,,2,0,0,1,0,0,0,0,0,0
CA8,1987,CA,300,300,300,300,300,300,33000,33000,110,110,0,1,,1,0,1,0,0,0,0,0,0,0
TX150,2000,TX,2360,2360,2360,4388.2086,4388.2086,4388.2086,401200,264670.8,112.1487,60.3141,0,1,,2,0,1,0,0,0,0,0,0,0
CA15,1988,CA,125,125,125,125,125,125,14750,14163.99,113.3119,113.3119,0,1,,1,0,1,0,0,0,0,0,0,0
CA16,1988,CA,273,273,273,273,273,273,32214,30934.15,113.3119,113.3119,0,1,,1,0,1,0,0,0,0,0,0,0
CA17,1988,CA,490,490,490,490,490,490,57820,55522.84,113.3119,113.3119,0,1,,1,0,1,0,0,0,0,0,0,0
CA18,1988,CA,530,530,530,530,530,530,62540,60055.32,113.3119,113.3119,0,1,,1,0,1,0,0,0,0,0,0,0
TX294,2008,TX,10,10,10,10,10,10,2120,1133.73,113.37,113.37,0,1,,1,0,1,0,0,0,0,0,0,0
NM117,2005,NM,2000,2000,2000,8658.9533,8658.9533,8658.9533,390000,226851,113.4255,26.19843,0,1,,5,0,0,0,0,0,1,0,0,0
CA504,2006,CA,500,500,500,500,500,500,101000,"56,912.70",113.83,113.83,0,1,,1,1,0,0,0,0,0,0,0,0
CA33,1989,CA,541,541,541,541,541,541,67625,61953.23,114.5161,114.5161,0,1,,1,0,1,0,0,0,0,0,0,0
CA34,1989,CA,530,530,530,530,530,530,66250,60693.55,114.5161,114.5161,0,1,,1,0,1,0,0,0,0,0,0,0
CA35,1989,CA,582,582,582,582,582,582,72750,66648.39,114.5161,114.5161,0,1,,1,0,1,0,0,0,0,0,0,0
CA394,2002,CA,97400,97400,97400,97400,97400,97400,17672256,1.12E+07,114.5725,114.5725,0,1,,1,0,0,0,0,0,1,0,0,0
CA282,1999,CA,24652,24652,24652,24652,24652,24652,4190840,2857620,115.9184,115.9184,0,1,,1,0,0,0,0,1,0,0,0,0
CO1766,2005,CO,600,600,600,600,600,600,120000,69800.3,116.3338,116.3338,0,1,,1,0,0,0,0,0,1,0,0,0
CA98,1991,CA,5100,5100,5100,5100,5100,5100,714000,595524.3,116.7695,116.7695,0,1,,0,1,0,0,0,0,0,0,0,0
CA104,1991,CA,18700,18700,18700,18700,18700,18700,2618000,2183589,116.7695,116.7695,0,1,,0,1,0,0,0,0,0,0,0,0
CA105,1991,CA,20700,20700,20700,20700,20700,20700,2898000,2417128,116.7695,116.7695,0,1,,0,1,0,0,0,0,0,0,0,0
CA106,1991,CA,21750,21750,21750,21750,21750,21750,3045000,2539736,116.7695,116.7695,0,1,,0,1,0,0,0,0,0,0,0,0
CA107,1991,CA,33750,33750,33750,33750,33750,33750,4725000,3940969,116.7695,116.7695,0,1,,0,1,0,0,0,0,0,0,0,0
OR59,2003,OR,38,38,38,760,760,760,7200,4445.217,116.9794,5.84897,1,0,0,,0,0,1,0,0,0,0,0,0
UT12,1988,UT,140,158,175,2800,3160,3500,19250,18485.21,116.995,5.849749,1,0,0,,0,1,0,0,0,0,0,0,0
MT20,2005,MT,1000,1000,1000,8863.2516,8863.2516,8863.2516,204000,118660.5,118.6605,13.38792,0,1,,12,0,0,1,0,0,0,0,0,0
CA192,1994,CA,13793,13793,13793,13793,13793,13793,2137961.5,1638815,118.815,118.815,0,1,,1,0,0,0,0,1,0,0,0,0
CA674,2009,CA,40000,40000,40000,40000,40000,40000,9000000,4765611.526,119.1402882,119.1402882,0,1,,1,0,0,0,1,0,0,0,0,0
CA580,2008,CA,1802,1802,1802,1802,1802,1802,405450,215705.29,119.7,119.7,0,1,,1,1,0,0,0,0,0,0,0,0
CA550,2007,CA,3000,3000,3000,3000,3000,3000,660000,359614.37,119.87,119.87,0,1,,1,0,0,0,0,1,0,0,0,0
CO213,1991,CO,0,5000,10000,0,9297.0522,18594.104,720000,600528.6,120.1057,64.59344,0,1,,2,0,0,0,0,1,0,0,0,0
WY4,1993,WY,10000,10000,10000,200000,200000,200000,1550000,1218547,121.8547,6.092734,1,0,0,,1,0,0,0,0,0,0,0,0
CA634,2008,CA,3425,3425,3425,3425,3425,3425,812615.5,421355.64,123.02,123.02,0,1,,1,1,0,0,0,0,0,0,0,0
CA217,1995,CA,72334,72334,72334,72334,72334,72334,11938727,8899209,123.0294,123.0294,0,1,,1,0,0,0,0,1,0,0,0,0
CO1577,2004,CO,7983,7983,7983,7983,7983,7983,1636515,984161.5,123.2822,123.2822,0,1,,1,0,0,0,0,1,0,0,0,0
CA30,1989,CA,255,255,255,255,255,255,34425,31537.74,123.6774,123.6774,0,1,,1,0,1,0,0,0,0,0,0,0
CA76,1991,CA,12556,12556,12556,12556,12556,12556,1883400,1570883,125.1101,125.1101,0,1,,1,0,0,0,0,1,0,0,0,0
CA90,1991,CA,14350,14350,14350,14350,14350,14350,2152500,1795330,125.1101,125.1101,0,1,,1,0,0,0,0,1,0,0,0,0
AZ28,1990,AZ,180,190,200,3600,3800,4000,27740,24110.67,126.8982,6.344912,1,0,0,,0,0,0,0,1,0,0,0,0
AZ34,1990,AZ,182,182,182,3640,3640,3640,26572,23095.48,126.8982,6.344912,1,0,0,,0,0,0,0,1,0,0,0,0
CO1144,2001,CO,500,500,500,2164.7383,2164.7383,2164.7383,100000,64144.55,128.2891,29.63155,0,1,,5,0,0,0,0,1,0,0,0,0
CA655,2009,CA,7292,7292,7292,7292,7292,7292,1786831.68,946149.5166,129.7517165,129.7517165,0,1,,1,1,0,0,0,0,0,0,0,0
CO1818,2006,CO,5196,5196,5196,5196,5196,5196,1215864,"685,129.71",131.86,131.86,0,1,,1,0,0,0,0,1,0,0,0,0
CA323,2000,CA,0,5000,10000,0,9297.0522,18594.104,1000000,659698.1,131.9396,70.95776,0,1,,2,0,0,0,0,1,0,0,0,0
CA681,2009,CA,88900,88900,88900,88900,88900,88900,22225000,11768412.91,132.378098,132.378098,0,1,,1,1,0,0,0,0,0,0,0,0
MT50,2009,MT,0,14,14,0,240.227209,240.227209,3555.362693,1882.608603,134.4720431,7.836783399,0,1,,40,0,1,0,0,0,0,0,0,0
UT17,1989,UT,2000,2000,2000,24924.421,24924.421,24924.421,294000,269341.9,134.671,10.80635,0,1,,20,0,1,0,0,0,0,0,0,0
TX126,1999,TX,15000,22500,30000,300000,450000,600000,4500000,3068427,136.3745,6.818727,1,0,0,,0,0,0,0,1,0,0,0,0
CA289,1999,CA,5950,5950,5950,25760.386,25760.386,25760.386,1190000,811428.6,136.3745,31.49908,0,1,,5,0,1,0,0,0,0,0,0,0
CO2228,2009,CO,300,300,300,1522.70762,1522.70762,1522.70762,77277.41172,40919.34711,136.3978237,26.87275388,0,1,,25,0,1,0,0,0,0,0,0,0
CA174,1993,CA,0,2500,5000,0,25949.145,51898.29,437500,343944.6,137.5779,13.25457,0,1,,15,0,1,0,0,0,0,0,0,0
WA6,1992,WA,2000,2000,2000,2000,2000,2000,340000,275295.8,137.6479,137.6479,0,1,,1,0,0,0,0,1,0,0,0,0
WA45,2006,WA,1370,1370,1370,27400,27400,27400,342500,192996.03,140.87,7.04,1,0,0,,0,1,0,0,0,0,0,0,0
AZ103,1999,AZ,1500,1500,1500,30000,30000,30000,311318,212279.3,141.5195,7.075975,1,0,0,,0,1,0,0,0,0,0,0,0
MT42,2008,MT,117,117,117,506.59,506.59,506.59,32502.6,16853.18,144.04,33.27,0,1,,5,0,0,1,0,0,0,0,0,0
AZ21,1988,AZ,6,6,6,120,120,120,900,864.2434,144.0406,7.202028,1,0,0,,0,0,0,0,1,0,0,0,0
CO378,1993,CO,102,102,102,2040,2040,2040,18850,14819.1,145.2853,7.264265,1,0,0,,0,1,0,0,0,0,0,0,0
CO1693,2005,CO,4800,4800,4800,4800,4800,4800,1200000,698003.1,145.4173,145.4173,0,1,,1,0,1,0,0,0,0,0,0,0
CA662,2009,CA,20000,20000,20000,20000,20000,20000,5500000,2912318.155,145.6159077,145.6159077,0,1,,1,0,1,0,0,0,0,0,0,0
CA96,1991,CA,600,600,600,600,600,600,105000,87577.09,145.9618,145.9618,0,1,,0,1,0,0,0,0,0,0,0,0
CA99,1991,CA,6000,6000,6000,6000,6000,6000,1050000,875770.9,145.9618,145.9618,0,1,,0,1,0,0,0,0,0,0,0,0
CA101,1991,CA,14205,14205,14205,14205,14205,14205,2485875,2073388,145.9618,145.9618,0,1,,0,1,0,0,0,0,0,0,0,0
CA110,1991,CA,73997,73997,73997,73997,73997,73997,12949475,1.08E+07,145.9618,145.9618,0,1,,0,1,0,0,0,0,0,0,0,0
CA95,1991,CA,270,270,270,270,270,270,47250,39409.69,145.9618,145.9618,0,1,,0,0,1,0,0,0,0,0,0,0
CA102,1991,CA,14800,14800,14800,14800,14800,14800,2590000,2160235,145.9618,145.9618,0,1,,0,0,1,0,0,0,0,0,0,0
CA108,1991,CA,39500,39500,39500,39500,39500,39500,6912500,5765492,145.9618,145.9618,0,1,,0,0,1,0,0,0,0,0,0,0
CA109,1991,CA,50000,50000,50000,50000,50000,50000,8750000,7298091,145.9618,145.9618,0,1,,0,0,1,0,0,0,0,0,0,0
CA111,1991,CA,215000,215000,215000,215000,215000,215000,37625000,3.14E+07,145.9618,145.9618,0,1,,0,0,1,0,0,0,0,0,0,0
OR30,1999,OR,907,907,907,18140,18140,18140,196610,134063,147.8093,7.390463,1,0,0,,0,0,1,0,0,0,0,0,0
TX247,2006,TX,70,70,70,303.063,303.063,303.063,18375,10354.17,147.918,34.165,0,1,,5,0,0,1,0,0,0,0,0,0
ID100,2003,ID,1000,1000,1000,1000,1000,1000,245000,151260.9,151.2609,151.2609,0,1,,1,0,0,1,0,0,0,0,0,0
CA278,1999,CA,20062,20062,20062,20062,20062,20062,4453764,3036900,151.3757,151.3757,0,1,,1,0,0,0,0,1,0,0,0,0
OR18,1997,OR,139,139,139,139,139,139,29746,21053.87,151.4667,151.4667,0,1,,1,0,0,1,0,0,0,0,0,0
AZ111,2000,AZ,1000,1000,1000,20000,20000,20000,232000,153049.9,153.0499,7.652497,1,0,0,,0,0,0,0,1,0,0,0,0
TX129,1999,TX,588,588,588,1601.2698,1601.2698,1601.2698,132300,90211.76,153.4214,56.33764,0,1,,3,0,1,0,0,0,0,0,0,0
TX136,1999,TX,1126,1126,1126,3066.3773,3066.3773,3066.3773,253350,172752.5,153.4214,56.33764,0,1,,3,0,1,0,0,0,0,0,0,0
ID92,2002,ID,1000,1000,1000,1000,1000,1000,245000,154708.2,154.7082,154.7082,0,1,,1,0,0,1,0,0,0,0,0,0
WA35,2004,WA,920,920,920,7103.9961,7103.9961,7103.9961,236860,142442,154.8283,20.05097,0,1,,10,0,1,0,0,0,0,0,0,0
TX237,2005,TX,8777,8777,8777,175540,175540,175540,2369790,1378434,157.0507,7.852534,1,0,0,,0,1,0,0,0,0,0,0,0
UT8,1988,UT,60000,60000,60000,1200000,1200000,1200000,9840000,9449061,157.4843,7.874218,1,0,0,,0,0,0,0,1,0,0,0,0
UT13,1988,UT,25000,25000,25000,500000,500000,500000,4100000,3937109,157.4844,7.874218,1,0,0,,0,0,0,0,1,0,0,0,0
NM83,2001,NM,0,16666.67,33333.33,0,45387.476,90774.925,4100000,2629927,157.7956,57.94388,0,1,,3,0,0,0,0,0,1,0,0,0
WA59,2009,WA,718,718,718,5544.205679,5544.205679,5544.205679,216224.0215,114493.2988,159.4614189,20.65098328,0,1,,10,1,0,0,0,0,0,0,0,0
CO1145,2001,CO,28,28,28,394.63045,394.63045,394.63045,7000,4490.119,160.3614,11.37803,0,1,,25,0,1,0,0,0,0,0,0,0
CO1245,2001,CO,1,1,1,14.093945,14.093945,14.093945,250,160.3614,160.3614,11.37803,0,1,,25,0,1,0,0,0,0,0,0,0
WA34,2003,WA,941,941,941,2562.5764,2562.5764,2562.5764,244545,150980,160.4463,58.91725,0,1,,3,0,0,1,0,0,0,0,0,0
CA657,2009,CA,24932,24932,24932,24932,24932,24932,7622959,4036451.253,161.8984138,161.8984138,0,1,,1,1,0,0,0,0,0,0,0,0
NM36,1992,NM,0,2250,4500,0,17373.904,34747.807,450000,364362.1,161.9387,20.9718,0,1,,10,0,0,0,0,0,1,0,0,0
TX141,1999,TX,71198,71198,71198,1423960,1423960,1423960,16909525,1.15E+07,161.9448,8.097239,1,0,0,,0,1,0,0,0,0,0,0,0
CA194,1994,CA,22294,22294,22294,22294,22294,22294,4717187.4,3615874,162.1904,162.1904,0,1,,1,0,0,0,0,1,0,0,0,0
ID125,2007,ID,1000,1000,1000,20000,20000,20000,300000,164366.12,164.34,8.22,1,0,0,,1,0,0,0,0,0,0,0,0
CO1020,2000,CO,59,59,59,831.54273,831.54273,831.54273,14750,9730.546,164.9245,11.7018,0,1,,25,0,1,0,0,0,0,0,0,0
TX255,2006,TX,264074,264074,264074,5281480,5281480,5281480,77486765.22,43663177.2,165.34,8.27,1,0,0,,0,1,0,0,0,0,0,0,0
MT56,2009,MT,12,12,12,205.9090362,205.9090362,205.9090362,3829.908074,2027.983785,168.9986487,9.848930488,0,1,,40,1,0,0,0,0,0,0,0,0
MT55,2009,MT,15,15,15,257.3862953,257.3862953,257.3862953,4787.385093,2534.979731,168.9986487,9.848930488,0,1,,40,0,1,0,0,0,0,0,0,0
OR105,2007,OR,661,661,661,11342.16,11342.16,11342.16,211520,114325.89,172.95,10.07,0,1,,40,1,0,0,0,0,0,0,0,0
ID105,2005,ID,74119.5,74119.5,74119.5,1482390,1482390,1482390,22235850,1.29E+07,174.5008,8.725038,1,0,0,,0,0,1,0,0,0,0,0,0
UT46,1996,UT,159,159,159,3180,3180,3180,38444.61,27834.98,175.0627,8.753138,1,0,0,,0,1,0,0,0,0,0,0,0
WA10,1995,WA,4592.584,4592.584,4592.584,4592.584,4592.584,4592.584,1082380.2,806813.6,175.6775,175.6775,0,1,,1,0,0,0,0,1,0,0,0,0
OR106,2007,OR,141.53,141.53,141.53,2870.6,2870.6,2870.6,45500,24928.86,176.14,8.68,1,0,0,,0,0,1,0,0,0,0,0,0
CA248,1997,CA,10000,10000,10000,77217.349,77217.349,77217.349,2500000,1769470,176.947,22.91545,0,1,,10,0,0,0,0,1,0,0,0,0
TX189,2002,TX,4481.25,4481.25,4481.25,4481.25,4481.25,4481.25,1277156.3,806475.6,179.9667,179.9667,0,1,,1,0,0,0,0,1,0,0,0,0
CA638,2009,CA,66000,66000,66000,66000,66000,66000,22440000,11882258.07,180.03,180.03,0,1,,1,0,1,0,0,0,0,0,0,0
ID76,1999,ID,99,99,99,1980,1980,1980,26433,18023.94,182.06,9.103001,1,0,0,,0,1,0,0,0,0,0,0,0
CO449,1994,CO,105,105,105,2100,2100,2100,25000,19163.29,182.5076,9.125378,1,0,0,,0,0,0,0,1,0,0,0,0
UT48,1997,UT,1364,1364,1364,27280,27280,27280,354974,251246.4,184.1982,9.209911,1,0,0,,0,1,0,0,0,0,0,0,0
NV23,1988,NV,60,60,60,1200,1200,1200,11520,11062.32,184.3719,9.218596,1,0,0,,0,0,1,0,0,0,0,0,0
CA40,1990,CA,184,184,184,184,184,184,39343,34195.6,185.8457,185.8457,0,1,,1,0,1,0,0,0,0,0,0,0
OR83,2005,OR,802,802,802,13761.587,13761.587,13761.587,256640,149279.6,186.1342,10.84756,0,1,,40,1,0,0,0,0,0,0,0,0
CO348,1993,CO,76,76,76,1520,1520,1520,18000,14150.87,186.1956,9.30978,1,0,0,,1,0,0,0,0,0,0,0,0
TX8,1989,TX,2455,2455,2455,10628.865,10628.865,10628.865,503275,461064.8,187.8065,43.37856,0,1,,5,0,0,0,0,1,0,0,0,0
CA535,2007,CA,6217.4,6217.4,6217.4,6217.4,6217.4,6217.4,2166639.5,1187073.76,190.93,190.93,0,1,,1,0,0,0,0,1,0,0,0,0
CA536,2007,CA,310.3,310.3,310.3,310.3,310.3,310.3,108605,59503.27,191.76,191.76,0,1,,1,0,0,0,0,1,0,0,0,0
CA537,2007,CA,2938.5,2938.5,2938.5,2938.5,2938.5,2938.5,1028475,563488.15,191.76,191.76,0,1,,1,0,0,0,0,1,0,0,0,0
CO290,1992,CO,76,76,76,1520,1520,1520,18000,14574.48,191.7695,9.588476,1,0,0,,1,0,0,0,0,0,0,0,0
UT10,1988,UT,1000,1500,2000,20000,30000,40000,300000,288081.2,192.0541,9.602705,1,0,0,,0,1,0,0,0,0,0,0,0
CO336,1993,CO,248,248,248,4960,4960,4960,60750,47759.17,192.5773,9.628864,1,0,0,,1,0,0,0,0,0,0,0,0
CO1510,2004,CO,3400,4200,5000,3400,4200,5000,1350000,811858.1,193.2996,193.2996,0,1,,1,0,0,0,0,1,0,0,0,0
CA621,2008,CA,40000,40000,40000,40000,40000,40000,15000000,7788539.3,194.71,194.71,0,1,,27,0,1,0,0,0,0,0,0,0
CA202,1994,CA,240,240,240,240,240,240,61200,46911.74,195.4656,195.4656,0,1,,1,0,0,0,0,1,0,0,0,0
UT53,1999,UT,493,493,493,9860,9860,9860,142600,97235.05,197.2313,9.861567,1,0,0,,0,1,0,0,0,0,0,0,0
